FC_i,MP_i,likelihood
24,93,3.47059873582368e-12
25,93,6.846657287064228e-12
26,93,1.3372566310399473e-11
27,93,2.5859047234698328e-11
28,93,4.950749450656861e-11
29,93,9.384032358850683e-11
30,93,1.761036120717217e-10
31,93,3.271961093621053e-10
32,93,6.018778923206758e-10
33,93,1.096148257209743e-09
34,93,1.976472623696762e-09
35,93,3.5283604452376633e-09
36,93,6.2361374259419725e-09
37,93,1.09123688363612e-08
38,93,1.8905275552350428e-08
39,93,3.2427062303279104e-08
40,93,5.5067178384578385e-08
41,93,9.258458088134217e-08
42,93,1.5411507836648013e-07
43,93,2.53987431223305e-07
44,93,4.1441927719758256e-07
45,93,6.694656574954453e-07
46,93,1.070723390715781e-06
47,93,1.6954575146843545e-06
48,93,2.6580134169678526e-06
49,93,4.125608979698693e-06
50,93,6.3398589777273665e-06
51,93,9.645656066608383e-06
52,93,1.4529296586994399e-05
53,93,2.166796121668723e-05
54,93,3.199279292961849e-05
55,93,4.6767796367860885e-05
56,93,6.768653881916813e-05
57,93,9.698807859754854e-05
58,93,0.00013759259295044823
59,93,0.00019325574180782744
60,93,0.00026873882252415065
61,93,0.00036998921770047514
62,93,0.00050432254275521
63,93,0.0006805943676275582
64,93,0.000909345616559708
65,93,0.0012029020445878211
66,93,0.0015754049580607823
67,93,0.002042748090640515
68,93,0.0026223948292846003
69,93,0.0033330513826801285
70,93,0.004194175518293697
71,93,0.005225307547499817
72,93,0.006445220469560386
73,93,0.007870899443437208
74,93,0.009516376514239228
75,93,0.011391463840673728
76,93,0.013500446213466426
77,93,0.015840809750766394
78,93,0.01840209642429705
79,93,0.021164981598693244
80,93,0.0241006723354038
81,93,0.02717071652972431
82,93,0.030327296378985253
83,93,0.03351405442470753
84,93,0.0366674676196618
85,93,0.039718746637907296
86,93,0.04259619689965392
87,93,0.04522793804869429
88,93,0.047544843686433504
89,93,0.04948353668181886
90,93,0.05098926042689441
91,93,0.05201844512827756
92,93,0.05254080149828043
93,93,0.05254080149828043
94,93,0.05201844512827756
95,93,0.05098926042689449
96,93,0.049483536681818784
97,93,0.047544843686433504
98,93,0.04522793804869429
99,93,0.04259619689965392
-1,94,0.0
0,94,0.0
1,94,0.0
2,94,0.0
3,94,0.0
4,94,0.0
5,94,0.0
6,94,0.0
7,94,0.0
8,94,0.0
9,94,0.0
10,94,7.648830823656418e-17
11,94,7.648830823656418e-17
12,94,2.2946492470969257e-16
13,94,4.589298494193851e-16
14,94,1.0708363153118986e-15
15,94,2.37113755533349e-15
16,94,5.124716651849801e-15
17,94,1.1014316386065243e-14
18,94,2.355839893686177e-14
19,94,4.987037697023985e-14
20,94,1.0440654074291011e-13
21,94,2.1653840061771322e-13
22,94,4.4470302408738415e-13
23,94,9.039388267397155e-13
24,94,1.819274411406679e-12
25,94,3.6250103922554863e-12
26,94,7.151274378577569e-12
27,94,1.3967529967078986e-11
28,94,2.7009551404495544e-11
29,94,5.171015024825393e-11
30,94,9.801540717158752e-11
31,94,1.8393870120574836e-10
32,94,3.417535091280724e-10
33,94,6.286562580716975e-10
34,94,1.1449173835116416e-09
35,94,2.064408577965098e-09
36,94,3.685341998654933e-09
37,94,6.513591658762566e-09
38,94,1.139787496250155e-08
39,94,1.9746396965553888e-08
40,94,3.386978639344344e-08
41,94,5.7517192021021e-08
42,94,9.67037947640556e-08
43,94,1.6097186774003992e-07
44,94,2.6528767736332505e-07
45,94,4.328573542903997e-07
46,94,6.992510948123716e-07
47,94,1.118361330139356e-06
48,94,1.770890724680621e-06
49,94,2.7762720477612983e-06
50,94,4.309162932441669e-06
51,94,6.621927923408177e-06
52,94,1.0074804419381877e-05
53,94,1.5175724746386426e-05
54,94,2.2631998271283447e-05
55,94,3.34161957849099e-05
56,94,4.8848559214422846e-05
57,94,7.069800495880615e-05
58,94,0.00010130321008071362
59,94,0.00014371427448364447
60,94,0.00020185395251409106
61,94,0.0002806953781193451
62,94,0.00038645054103853015
63,94,0.0005267605383664344
64,94,0.0007108749363890136
65,94,0.0009498036393995804
66,94,0.0012564207920341258
67,94,0.001645496866587716
68,94,0.0021336327305422386
69,94,0.0027390687406844837
70,94,0.0034813433703592563
71,94,0.004380780089562797
72,94,0.005457788584689954
73,94,0.0067319770912638195
74,94,0.008221086461061669
75,94,0.009939773043957514
76,94,0.011898285554940272
77,94,0.014101099420900709
78,94,0.01654558891396644
79,94,0.019220830713963973
80,94,0.022106640406226723
81,94,0.025172944015220078
82,94,0.028379578649821314
83,94,0.03167659902830638
84,94,0.035005140272244044
85,94,0.038298853107666904
86,94,0.041485887677996144
87,94,0.044491359614109854
88,94,0.04724019050502343
89,94,0.04966017842468325
90,94,0.05168512650730766
91,94,0.05325784194900487
92,94,0.054332816477046596
93,94,0.05487841319215398
94,94,0.05487841319215398
95,94,0.054332816477046596
96,94,0.053257841949004944
97,94,0.05168512650730758
98,94,0.04966017842468325
99,94,0.04724019050502343
-1,95,0.0
0,95,0.0
1,95,0.0
2,95,0.0
3,95,0.0
4,95,0.0
5,95,0.0
6,95,0.0
7,95,0.0
8,95,0.0
9,95,0.0
10,95,0.0
11,95,8.028078795337502e-17
12,95,8.028078795337502e-17
13,95,2.4084236386012503e-16
14,95,4.816847277202501e-16
15,95,1.12393103134725e-15
16,95,2.488704426554625e-15
17,95,5.378812792876126e-15
18,95,1.1560433465286002e-14
19,95,2.4726482689639503e-14
20,95,5.234307374560051e-14
21,95,1.0958327555635688e-13
22,95,2.2727491069600464e-13
23,95,4.667525011609223e-13
24,95,9.48758352032986e-13
25,95,1.9094785414710247e-12
26,95,3.804747383474302e-12
27,95,7.505852269700796e-12
28,95,1.466007468816581e-11
29,95,2.8348751842095785e-11
30,95,5.427406753824304e-11
31,95,1.0287525375733673e-10
32,95,1.9305883746633646e-10
33,95,3.5869849433428926e-10
34,95,6.598265919769699e-10
35,95,1.2016852223421565e-09
36,95,2.1667670669897023e-09
37,95,3.868070380307498e-09
38,95,6.836551661656661e-09
39,95,1.1963009825680147e-08
40,95,2.0725472221609283e-08
41,95,3.554913426857981e-08
42,95,6.036903682105229e-08
43,95,1.0149860835892602e-07
44,95,1.6895325152869878e-07
45,95,2.7844129729185827e-07
46,95,4.5431949372407057e-07
47,95,7.339216955247296e-07
48,95,1.1738124540876245e-06
49,95,1.8586958717531398e-06
50,95,2.913926490279748e-06
51,95,4.5228219006486015e-06
52,95,6.950259506557295e-06
53,95,1.0574338168947498e-05
54,95,1.592817475626992e-05
55,95,2.375414878518002e-05
56,95,3.507305351452914e-05
57,95,5.127059173530388e-05
58,95,7.420338710160391e-05
59,95,0.00010632607407570097
60,95,0.00015083998406673155
61,95,0.00021186237129490855
62,95,0.0002946129500027205
63,95,0.00040561171576220624
64,95,0.0005528786301824077
65,95,0.0007461218759488005
66,95,0.000996897255671434
67,95,0.0013187172459553148
68,95,0.0017270846756854011
69,95,0.0022394235244591184
70,95,0.002874878551118109
71,95,0.003653956994895272
72,95,0.004597990013752668
73,95,0.005728399256873492
74,95,0.007065765184650469
75,95,0.008628708284220521
76,95,0.010432611603575332
77,95,0.012488232014370045
78,95,0.014800266846242381
79,95,0.017365960181230416
80,95,0.020173847093898974
81,95,0.02320274237632321
82,95,0.026421080910794658
83,95,0.029786708430600467
84,95,0.03324720324327807
85,95,0.036740781803966935
86,95,0.04019780507740743
87,95,0.04354286071322247
88,95,0.04669735138984621
89,95,0.04958247612277405
90,95,0.052122453035677814
91,95,0.0542478030582588
92,95,0.05589849762579188
93,95,0.057026772052702825
94,95,0.05759942080390969
95,95,0.05759942080390969
96,95,0.057026772052702825
97,95,0.05589849762579196
98,95,0.054247803058258715
99,95,0.052122453035677814
-1,96,0.0
0,96,0.0
1,96,0.0
2,96,0.0
3,96,0.0
4,96,0.0
5,96,0.0
6,96,0.0
7,96,0.0
8,96,0.0
9,96,0.0
10,96,0.0
11,96,0.0
12,96,8.469531556104763e-17
13,96,8.469531556104763e-17
14,96,2.5408594668314286e-16
15,96,5.081718933662857e-16
16,96,1.1857344178546668e-15
17,96,2.6255547823924764e-15
18,96,5.674586142590191e-15
19,96,1.2196125440790858e-14
20,96,2.608615719280267e-14
21,96,5.5221345745803054e-14
22,96,1.1560910574083e-13
23,96,2.3977243835332585e-13
24,96,4.924185646719309e-13
25,96,1.0009292393004608e-12
26,96,2.014478080619518e-12
27,96,4.01396509038473e-12
28,96,7.918588528380148e-12
29,96,1.546621157460291e-11
30,96,2.9907609830917135e-11
31,96,5.725852217099293e-11
32,96,1.0853221925849555e-10
33,96,2.0367487138462953e-10
34,96,3.784228199972233e-10
35,96,6.96109528166517e-10
36,96,1.267764202444377e-09
37,96,2.2859145402578657e-09
38,96,4.080770129744502e-09
39,96,7.212484021328956e-09
40,96,1.262083890898455e-08
41,96,2.186513678690332e-08
42,96,3.750393115907182e-08
43,96,6.368864524156152e-08
44,96,1.0707987406599726e-07
45,96,1.782437531828762e-07
46,96,2.9375239257812983e-07
47,96,4.793018836442289e-07
48,96,7.742790172371856e-07
49,96,1.2383587498689917e-06
50,96,1.9609029433240713e-06
51,96,3.0741592092901713e-06
52,96,4.771525515224424e-06
53,96,7.33244450068074e-06
54,96,1.1155806151135166e-05
55,96,1.6804042681759454e-05
56,96,2.5060356014608836e-05
57,96,3.700167139400473e-05
58,96,5.408988945829908e-05
59,96,7.828372698482845e-05
60,96,0.0001121727953322889
61,96,0.00015913446262105535
62,96,0.0002235123850896354
63,96,0.00031081330172473185
64,96,0.00042791573348395105
65,96,0.0005832806483844457
66,96,0.0007871500684221653
67,96,0.0010517152335384487
68,96,0.0013912316524203425
69,96,0.001822054632707117
70,96,0.0023625662741259233
71,96,0.003032964078878343
72,96,0.003854882950437485
73,96,0.0048508270171376214
74,96,0.006043395874519125
75,96,0.007454301673543516
76,96,0.009103188815744047
77,96,0.011006286241283877
78,96,0.013174942327059994
79,96,0.015614112702259693
80,96,0.018320889904868763
81,96,0.021283178569328758
82,96,0.024478628542929877
83,96,0.027873938986539934
84,96,0.03142463762961317
85,96,0.03507542018455415
86,96,0.03876110571627439
87,96,0.04240822583691864
88,96,0.0459372213770366
89,96,0.04926517305890344
90,96,0.05230894674271709
91,96,0.05498859341336385
92,96,0.05723081344419762
93,96,0.058972277384154434
94,96,0.06016259403478548
95,96,0.06076673193534113
96,96,0.06076673193534113
97,96,0.06016259403478548
98,96,0.05897227738415452
99,96,0.05723081344419754
-1,97,0.0
0,97,0.0
1,97,0.0
2,97,0.0
3,97,0.0
4,97,0.0
5,97,0.0
6,97,0.0
7,97,0.0
8,97,0.0
9,97,0.0
10,97,0.0
11,97,0.0
12,97,0.0
13,97,8.983674558824215e-17
14,97,8.983674558824215e-17
15,97,2.6951023676472644e-16
16,97,5.390204735294529e-16
17,97,1.25771443823539e-15
18,97,2.7849391132355067e-15
19,97,6.019061954412224e-15
20,97,1.293649136470687e-14
21,97,2.766971764117858e-14
22,97,5.857355812353388e-14
23,97,1.2262715772795052e-13
24,97,2.5432782676031354e-13
25,97,5.223108388500398e-13
26,97,1.0616906593618457e-12
27,97,2.1367669938163397e-12
28,97,4.2576328836635605e-12
29,97,8.3992865287727e-12
30,97,1.6405088111868898e-11
31,97,3.172315160212007e-11
32,97,6.073440136516787e-11
33,97,1.1512066877683378e-10
34,97,2.1603895660687678e-10
35,97,4.0139498128879977e-10
36,97,7.383668644385785e-10
37,97,1.3447238417664792e-09
38,97,2.424681006608782e-09
39,97,4.3284933236444524e-09
40,97,7.650317940150508e-09
41,97,1.3386987068480652e-08
42,97,2.3192460146881483e-08
43,97,3.978060769686809e-08
44,97,6.755486512476487e-08
45,97,1.1358015895405934e-07
46,97,1.8906404210562937e-07
47,97,3.1158463467743246e-07
48,97,5.08397909561779e-07
49,97,8.21281633170301e-07
50,97,1.3135333308814005e-06
51,97,2.0799395772445576e-06
52,97,3.2607760766141796e-06
53,97,5.061181022108001e-06
54,97,7.777560621670501e-06
55,97,1.1833019481566239e-05
56,97,1.7824132270539395e-05
57,97,2.65816451916097e-05
58,97,3.924785824744878e-05
59,97,5.737341677012637e-05
60,97,8.303594145967014e-05
61,97,0.0001189822460597034
62,97,0.00016879472185808036
63,97,0.00023708070679122234
64,97,0.0003296812264942802
65,97,0.00045389236261236544
66,97,0.0006186887063156272
67,97,0.0008349340216536383
68,97,0.0011155596179173574
69,97,0.0014756863845994987
70,97,0.001932662478462611
71,97,0.0025059858847922612
72,97,0.0032170801953748645
73,97,0.004088893660727757
74,97,0.005145296522533834
75,97,0.006410260285019844
76,97,0.00790681513550114
77,97,0.009655797989113882
78,97,0.011674422964005534
79,97,0.013974727340412678
80,97,0.016561967579044858
81,97,0.019433059720375522
82,97,0.02257517414955204
83,97,0.025964603947607898
84,97,0.029566026747619076
85,97,0.03333227058938583
86,97,0.03720467393794912
87,97,0.04111409904886632
88,97,0.04498261763502015
89,97,0.0487258408867371
90,97,0.0522558159106608
91,97,0.05548436190815294
92,97,0.05832667655829148
93,97,0.0607050105798193
94,97,0.06255219010667556
95,97,0.0638147649421765
96,97,0.06445557704037705
97,97,0.06445557704037705
98,97,0.0638147649421765
99,97,0.06255219010667565
-1,98,0.0
0,98,0.0
1,98,0.0
2,98,0.0
3,98,0.0
4,98,0.0
5,98,0.0
6,98,0.0
7,98,0.0
8,98,0.0
9,98,0.0
10,98,0.0
11,98,0.0
12,98,0.0
13,98,0.0
14,98,9.583119683053609e-17
15,98,9.583119683053609e-17
16,98,2.874935904916083e-16
17,98,5.749871809832166e-16
18,98,1.3416367556275054e-15
19,98,2.970767101746619e-15
20,98,6.420690187645918e-15
21,98,1.3799692343597198e-14
22,98,2.951600862380512e-14
23,98,6.248194033350953e-14
24,98,1.3080958367368177e-13
25,98,2.712981182272477e-13
26,98,5.571625783727369e-13
27,98,1.1325330841432756e-12
28,98,2.279345016614301e-12
29,98,4.541727911389597e-12
30,98,8.959737747670972e-12
31,98,1.7499734853224196e-11
32,98,3.3839912224798904e-11
33,98,6.478696811087442e-11
34,98,1.2280221636011266e-10
35,98,2.3045438298208905e-10
36,98,4.2817848316748e-10
37,98,7.876351692822237e-10
38,98,1.4344519530313909e-09
39,98,2.5864703944262194e-09
40,98,4.617316588682422e-09
41,98,8.16079344301958e-09
42,98,1.4280247846548392e-08
43,98,2.4740001418874335e-08
44,98,4.2435010543568146e-08
45,98,7.206253448120187e-08
46,98,1.2115891440077505e-07
47,98,2.016795389677679e-07
48,98,3.3237544681328854e-07
49,98,5.423212942591775e-07
50,98,8.760825130774561e-07
51,98,1.4011802225351322e-06
52,98,2.218725730962283e-06
53,98,3.4783547864763113e-06
54,98,5.398893643672741e-06
55,98,8.296526526159935e-06
56,98,1.2622590139618292e-05
57,98,1.9013466224394583e-05
58,98,2.835533339678347e-05
59,98,4.1866712827367895e-05
60,98,6.120171828728802e-05
61,98,8.857660190077046e-05
62,98,0.0001269214614446033
63,98,0.00018005772702939924
64,98,0.0002529001660563916
65,98,0.00035167955273349654
66,98,0.0004841788074197064
67,98,0.0006599713603107464
68,98,0.0008906458715271291
69,98,0.0011899965055593878
70,98,0.001574153109139401
71,98,0.002061621413017687
72,98,0.002673200426034839
73,98,0.003431743251649335
74,98,0.004361729386506378
75,98,0.005488621839246001
76,98,0.006837991637901731
77,98,0.008434405683235726
78,98,0.01030009125544029
79,98,0.012453411102783427
80,98,0.014907205705673273
81,98,0.017667082267683258
82,98,0.020729751048847063
83,98,0.024081526364780725
84,98,0.027697119427440454
85,98,0.03153885094785543
86,98,0.035556401367217265
87,98,0.03968719489801014
88,98,0.04385748050714935
89,98,0.047984130060679205
90,98,0.05197712381693206
91,98,0.05574264013332879
92,98,0.05918661425478897
93,98,0.06221858533642389
94,98,0.06475561619449209
95,98,0.06672605071613918
96,98,0.06807287218414668
97,98,0.06875644314291127
98,98,0.06875644314291127
99,98,0.06807287218414668
-1,99,0.0
0,99,0.0
1,99,0.0
2,99,0.0
3,99,0.0
4,99,0.0
5,99,0.0
6,99,0.0
7,99,0.0
8,99,0.0
9,99,0.0
10,99,0.0
11,99,0.0
12,99,0.0
13,99,0.0
14,99,0.0
15,99,1.0283121283864174e-16
16,99,1.0283121283864174e-16
17,99,3.084936385159252e-16
18,99,6.169872770318504e-16
19,99,1.4396369797409844e-15
20,99,3.187767597997894e-15
21,99,6.889691260188997e-15
22,99,1.480769464876441e-14
23,99,3.1672013554301656e-14
24,99,6.704595077079441e-14
25,99,1.4036460552474598e-13
26,99,2.9111516354619476e-13
27,99,5.97860671443863e-13
28,99,1.215259273327068e-12
29,99,2.4458403973670936e-12
30,99,4.873479670061748e-12
31,99,9.614204244348809e-12
32,99,1.8778007776464368e-11
33,99,3.631175787758117e-11
34,99,6.951934993320227e-11
35,99,1.317723378735876e-10
36,99,2.4728798647830147e-10
37,99,4.594548976924804e-10
38,99,8.451681958526039e-10
39,99,1.5392318886491684e-09
40,99,2.7753998324827173e-09
41,99,4.95458974298127e-09
42,99,8.756900834237904e-09
43,99,1.5323352459989915e-08
44,99,2.6547141595563577e-08
45,99,4.5534687506117115e-08
46,99,7.732636204087544e-08
47,99,1.3000900047274487e-07
48,99,2.1641127610529148e-07
49,99,3.5665390231988737e-07
50,99,5.819353016691439e-07
51,99,9.400762000895075e-07
52,99,1.5035298154900394e-06
53,99,2.3807931593989377e-06
54,99,3.7324321641204826e-06
55,99,5.7932573079249925e-06
56,99,8.90254857759577e-06
57,99,1.354461069204167e-05
58,99,2.0402310070054748e-05
59,99,3.0426556487565216e-05
60,99,4.492487832765467e-05
61,99,6.567221455472143e-05
62,99,9.504670403614756e-05
63,99,0.00013619247434299683
64,99,0.00019321009299450102
65,99,0.00027137332792222794
66,99,0.00037736808194190443
67,99,0.0005195457809608683
68,99,0.0007081791490044008
69,99,0.0009557033430441341
70,99,0.0012769201260922286
71,99,0.001689137553950946
72,99,0.002212213113539773
73,99,0.0028684650829941902
74,99,0.003682415876971273
75,99,0.004680333103650402
76,99,0.005889539724108707
77,99,0.007337474609122982
78,99,0.00905049915544721
79,99,0.011052464241040491
80,99,0.013363073926145214
81,99,0.01599610662757625
82,99,0.01895757912862714
83,99,0.022243961389375087
84,99,0.025840568050873588
85,99,0.0297202630986329
86,99,0.03384261494970392
87,99,0.03815362843932914
88,99,0.042586156914462346
89,99,0.04706106217761641
90,99,0.05148914397753293
91,99,0.05577380705586952
92,99,0.05981437654247941
93,99,0.0635099166964953
94,99,0.06676335893584819
95,99,0.0694857079075046
96,99,0.07160007335822946
97,99,0.07304527376908565
98,99,0.0737787763556738
99,99,0.0737787763556738
-1,100,0.0
0,100,0.0
1,100,0.0
2,100,0.0
3,100,0.0
4,100,0.0
5,100,0.0
6,100,0.0
7,100,0.0
8,100,0.0
9,100,0.0
10,100,0.0
11,100,0.0
12,100,0.0
13,100,0.0
14,100,0.0
15,100,0.0
16,100,1.1102230246251565e-16
17,100,1.1102230246251565e-16
18,100,3.3306690738754696e-16
19,100,6.661338147750939e-16
20,100,1.5543122344752192e-15
21,100,3.4416913763379853e-15
22,100,7.438494264988549e-15
23,100,1.5987211554602254e-14
24,100,3.419486915845482e-14
25,100,7.238654120556021e-14
26,100,1.5154544286133387e-13
27,100,3.143041382713818e-13
28,100,6.45483666517066e-13
29,100,1.31206157050201e-12
30,100,2.640665464070935e-12
31,100,5.261679980606004e-12
32,100,1.0380030168732901e-11
33,100,2.0273782652679984e-11
34,100,3.920419544556353e-11
35,100,7.50569606466911e-11
36,100,1.4226875233447345e-10
37,100,2.6698587785034533e-10
38,100,4.960530874953406e-10
39,100,9.124906386048792e-10
40,100,1.6618404430346345e-09
41,100,2.996476178296348e-09
42,100,5.34925093109706e-09
43,100,9.454437677192118e-09
44,100,1.6543944436619995e-08
45,100,2.8661772066840285e-08
46,100,4.916178375502511e-08
